zoho_account_id,zoho_url,account_name,tags,matched_tags,owner_name,owner_email,owner_id,website,company_linkedin,phone,industry,employees,company_size,annual_revenue,revenue_size,annual_revenue_text,annual_revenue_numeric,parent_account_name,parent_account_id,address,city,state,zip,country,billing_street,billing_city,billing_state,billing_code,billing_country,account_code,account_status,icp_score,signal_score,tier,track,current_erp_pain,budget_sap_roadmap,timeline,trigger_event_news,lead_source,campaign_name,import_notes,description,created_by,modified_by,created_time,modified_time,last_activity_time
6834250000002788083,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788083,Shield Healthcare,Unbound 100,Unbound 100,Ankur Das,ankur@klouddata.com,6834250000000719001,,https://www.linkedin.com/company/shield-healthcare/about/,,Medical Equipment Manufacturing,,201-500,,$220 M,,,,,27911 Franklin Pkwy,Valencia,CA,91355,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-05-14T14:52:39+05:30,2026-07-03T18:12:52+05:30
6834250000003159142,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159142,Shred-Tech Corporation,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.shred-tech.com,,,"Service Industry Machinery, NEC",,,27800097,,,,,,,,ON,,CA,295 Pinebush Road,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:23+05:30
6834250000003314034,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314034,Shure,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.shure.com,http://www.linkedin.com/company/shure-incorporated,+1 847-600-2000,electrical/electronic manufacturing,2100,,850000000,,,,,,,,,,,5800 West Touhy Avenue,Niles,Illinois,60714,United States,,,,,,,,,,,,,,"Shure Incorporated is a privately held American company that specializes in audio products. Founded in 1925 in Chicago, Illinois, it has grown from a radio parts wholesaler into a global leader in professional and consumer audio electronics. Shure is known for its commitment to performance, reliability, and durability.

The company has a rich history of innovation, having introduced several groundbreaking products, including the first wireless microphone and the iconic SM58 microphone. Shure's extensive product range includes wired and wireless microphones, conferencing solutions, listening products like earphones and headphones, and various audio gear such as mixers and signal processors. Its offerings cater to professionals in live performance, broadcasting, recording studios, and corporate environments.

Headquartered in a LEED Gold-certified facility in Niles, Illinois, Shure operates globally through subsidiaries and distributors. The company emphasizes quality and innovation, supported by a culture of audio enthusiasts and a commitment to setting industry standards.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314051,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314051,Shurtape Technologies,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.shurtapetech.com,http://www.linkedin.com/company/shurtape-technologies-llc,+1 828-322-2700,consumer goods,860,,568000000,,,,,,,,,,,1712 8th Street Drive Southeast,Hickory,North Carolina,28602,United States,,,,,,,,,,,,,,"Shurtape is an industry-leading producer of pressure sensitive tape products. We design, develop, and engineer our tape to meet the most exacting standards. Headquartered in North Carolina, we're a privately owned company, with manufacturing plants in Hickory, Stony Point and Hudson, North Carolina. We're also a world-leader with investments in several countries on four continents – including a manufacturing and converting plants in Germany, Mexico, Peru, United Arab Emirates and China. We look far and wide for opportunity – from growing globally to expanding our product offering.

We've been successful because of our emphasis on cultivating long-term relationships based on impeccable customer support. Some of our customers have been with us for 40 years. In addition to customer service, Shurtape stands for dependable quality, reliable performance and on-time delivery on each roll of paper, cloth, film, foil and specialty tapes. That's what drives us. That's our promise to you. We fulfill that promise by investing aggressively in manufacturing improvements, product design innovations, back-office technology, distribution – and in the people who have contributed to the company's growth and success.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314030,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314030,Silicon Labs,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.silabs.com,http://www.linkedin.com/company/siliconlabs,+1 512-416-8500,semiconductors,1900,,784764000,,,,,,,,,,,400 Cesar Chavez St W,Austin,Texas,78701,United States,,,,,,,,,,,,,,"Silicon Labs is a leading company in silicon, software, and solutions for the Internet of Things (IoT). Founded in 1996 in Austin, Texas, it specializes in high-performance, analog-intensive, mixed-signal integrated circuits (ICs) that enable connectivity across various applications, including smart homes, industrial IoT, and smart cities. The company went public in 2000 and has since focused on innovation and research in low-power wireless technologies.

Silicon Labs offers a range of products, including highly integrated System-on-Chips (SoCs) and software platforms optimized for IoT connectivity. Their wireless connectivity solutions support standards like Bluetooth, Thread, Wi-Fi, Zigbee, and Z-Wave. The company also provides analog and mixed-signal ICs, development tools, and ecosystems designed to facilitate the transition from concept to innovation. Silicon Labs collaborates with major partners such as Amazon, Google, Comcast, and Tuya to enhance IoT innovation and design sustainability.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314042,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314042,Smith & Wesson,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.aob.com,http://www.linkedin.com/company/american-outdoor-brands-inc,+1 573-445-9200,mechanical or industrial engineering,290,,190536000,,,,,,,,,,,1800 N Route Z,Columbia,Missouri,65202,United States,,,,,,,,,,,,,,"American Outdoor Brands, Inc. (AOB) is a manufacturer and provider of products for outdoor sports and recreation, based in Columbia, Missouri. The company has a diverse portfolio of 18 brands that cater to activities such as hunting, fishing, camping, hiking, and shooting sports. Originally part of Smith & Wesson, AOB became an independent entity in 2020, allowing it to focus on a broader outdoor recreation market.

AOB offers a wide range of high-quality products, including outdoor apparel, camping gear, fishing tackle, cutlery, and grilling equipment. The company emphasizes innovation and has a strong distribution network that includes direct-to-consumer channels and partnerships with major retailers. AOB targets outdoor enthusiasts and aims to provide comprehensive solutions for various outdoor activities.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000001511172,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000001511172,Sobel Westex,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/sobel-westex/about/,,Textile Manufacturing,,51-200,,$1.7 B,,,,,2670 Western Avenue,Las Vegas,NV,89109,US,,Las Vegas,NV,89109,US,,,,,,,,,,,,,,,Ankur Das,Aryan Dhamani,2026-01-27T21:29:50+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000002788050,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788050,Solero Technologies,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/solerotechnologies/people/?keywords=aaron,,Motor Vehicle Manufacturing,,1001-5000,,$286.9 M,,,,,2114 Austin Ave,Rochester Hills,MI,48309,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000003314052,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314052,Sony DADC,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.sonydadc.com,http://www.linkedin.com/company/sony-dadc,+43 624 68800,entertainment,1300,,53767000,,,,,,,,,,,4 Sonystrasse,Thalgau,Salzburg,5303,Austria,,,,,,,,,,,,,,"Sony DADC is a global provider of digital and physical supply chain solutions, primarily serving the entertainment industry and expanding into sectors like medical devices, semiconductors, and electronics manufacturing. Founded in 1983 and based in Thalgau, Austria, the company has a rich history rooted in Sony's optical disc innovations, including the launch of the first music CD in 1982.

The company offers a range of services, including manufacturing and replication of optical media, packaging and logistics for PlayStation games, and IT support services. Its Terre Haute facility, which spans 1.3 million square feet and includes a cleanroom, focuses on high-volume production for medical devices and semiconductors. Sony DADC emphasizes partnerships to leverage its manufacturing expertise and economies of scale, actively seeking new collaborations in various industries.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788082,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788082,Southern Ionics,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/southernionics/about/,,Chemical Manufacturing,,201-500,,$106 M,,,,,10319 Grumbacker Ln,Williamsport,MD,21795,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
6834250000003159143,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159143,Southern States,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.southernstatesllc.com,,,Switchgear Apparatus,,,40662097,,,,,,,,GA,30228,US,30 Georgia Ave,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T15:55:58+05:30
6834250000002788130,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788130,Spatco,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/spatco/about/,,Oil And Gas,,1001-5000,,$135.8 M,,,,,8303 University Executive Park Dr Suite 400,Charlotte,NC,28262,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000002788123,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788123,Spraying Systems Co,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/spraying-systems-co-/about/,,Machinery Manufacturing,,1001-5000,,$258 M,$258 M,258000000,,,2580 Diehl Road Unit E,Aurora,IL,60502,US,2580 Diehl Road Unit E,Aurora,IL,,US,ACC-029,Prospect,69,5,C,Track 2 — MS Dynamics,"using in-house ERP for SPX for Quoting (CPQ), Engineering, Production (mainly Make To Order) and Post Calculation and also using Dynamics 365 Finance & Operations, so multiple ERP and lack integration and real time visibility across different Geo",Will include in next budget,12 Months,"Tier C ICP 69 — included on ICP score and SAP modernization timeline. Spraying Systems Co (Wheaton, IL) is the world's largest manufacturer of spray nozzles and systems, serving industrial, agricultural, and food processing sectors globally. Global manufa",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:51+05:30
6834250000002769001,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002769001,Stanadyne LLC,GMT Fabric; FOCUS,GMT Fabric; FOCUS,Ankur Das,ankur@klouddata.com,6834250000000719001,,,,Diesel Fuel Injection / Motor Vehicle Engine Parts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ankur Das,Ankur Das,2026-05-13T21:02:32+05:30,2026-05-13T21:02:32+05:30,2026-06-02T14:23:05+05:30
6834250000003159144,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159144,STANDARD LOCKNUT,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,WWW.stdlocknut.com,,,Ball and Roller Bearings,,,19998364,,,,,,,,IN,46074,US,1045 E 169TH ST,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003314084,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314084,StarKist,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.starkist.com,http://www.linkedin.com/company/starkist,+1 800-252-1587,food production,2500,,772000000,,,,,,,,,,,1875 Explorer St,Reston,Virginia,20190-5665,United States,,,,,,,,,,,,,,"StarKist Co. is a prominent U.S. food company known for its healthy, shelf-stable seafood products, especially tuna. With a 46% market share in room-temperature tuna products, it is recognized as America's favorite tuna brand. Founded in 1917 as the French Sardine Company, it began marketing tuna under the StarKist name in 1942 and became StarKist Foods in 1953. The brand's iconic mascot, Charlie the Tuna, was introduced in 1961 and remains a beloved symbol.

As a wholly owned subsidiary of Dongwon Industries Co., Ltd., StarKist focuses on convenient, high-quality products, including pioneering single-serve pouch options. Key product lines include Tuna Creations®, Salmon Creations®, Chicken Creations®, and various snack kits. The company is committed to sustainability and quality, being a founding member of the International Seafood Sustainability Foundation. StarKist celebrated its 100th anniversary in 2017, continuing its legacy as a leader in the global tuna market.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788057,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788057,"Stevens Industries, Inc.",Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/stevens-industries-inc-/about/,,Furniture And Home Furnishings Manufacturing,,501-1000,,$135.8 M,$135.8 M,135800000,,,704 W Main St,Teutopolis,IL,62467,US,704 W Main St,Teutopolis,IL,,US,ACC-023,Prospect,68,8,C,Track 2 — Niche ERP,OptiProERP is used by Stevens Industries and challenges are like Lack Of Automation,Will include in the next budget,9-12 month,"M&A trigger: Stevens Industries acquired Design Tex Cabinetry (Feb 2025), expanding its custom cabinetry and millwork operations. Stevens Industries operates OptiProERP (built on SAP Business One) — a mid-market SAP-based platform that has limited scalabi",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:50+05:30
6834250000002788129,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788129,Stolle Machinery Company Llc,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/stolle-machinery/about/,,Machinery Manufacturing,,501-1000,,$269.9 M,,,,,3730 S Kalamath St,Englewood,CO,44720,US,,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-03T00:49:59+05:30,2026-07-03T00:50:02+05:30
6834250000003314050,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314050,Stratasys,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.stratasys.com,http://www.linkedin.com/company/stratasys,+972 74-745-4000,machinery,1800,,551102000,,,,,,,,,,,,Rehovot,Center District,,Israel,,,,,,,,,,,,,,"Stratasys Ltd. is a global leader in 3D printing and additive manufacturing solutions, specializing in polymer-based technologies. Formed in 2012 from the merger of Stratasys, Inc. and Objet Ltd., the company operates from dual headquarters in Eden Prairie, Minnesota, and Rehovot, Israel. With a workforce of approximately 2,300 to 2,600 employees, Stratasys holds over 1,200 patents in additive manufacturing, showcasing its commitment to innovation.

The company offers a wide range of services, including 3D printing system sales, rapid prototyping, direct digital manufacturing, and strategic consulting. Stratasys provides various 3D printing technologies, such as Fused Deposition Modeling (FDM) and PolyJet printing, along with a selection of materials and software to support diverse industries. Its customer base spans aerospace, automotive, healthcare, consumer products, and education, among others, enabling organizations to enhance product design and manufacturing efficiency.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159146,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159146,"Sunvair, Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.sunvair.com,,,Industrial Machinery,,,17727273,,,,,,,,CA,91355,US,29145 The Old Road,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:16+05:30
6834250000003314107,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314107,Tecan Group,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.tecan.com,http://www.linkedin.com/company/tecan,+41 44 922 81 11,research,3100,,1111438000,,,,,,,,,,,103 Seestrasse,Maennedorf,Zurich,8708,Switzerland,,,,,,,,,,,,,,"Tecan Group AG is a Swiss-based leader in laboratory automation, focusing on instruments and automated workflow solutions for various sectors, including biopharmaceuticals, forensics, clinical diagnostics, and life sciences research. Founded in 1980, the company has grown from humble beginnings in Switzerland to a global presence, employing around 3,074 people and generating CHF 1.14 billion in sales in 2022.

Headquartered in Männedorf, Switzerland, Tecan develops a range of products, including liquid handling systems, automation workstations, dispensers, and OEM components. Notable offerings include the Cavro Omni Robot for liquid handling, the Fluent Gx Automation Workstation, and the D300e Digital Dispenser. Tecan also provides services such as validated systems and regulatory support, catering to pharmaceutical and biotechnology companies, university research departments, forensic laboratories, and clinical diagnostics labs worldwide.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159147,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159147,"Tekscan, Inc.",KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.tekscan.com,,,"Measuring and Controlling Devices, NEC",,,9508760,,,,,,,,MA,2062,US,333 Boston Providence Tpke,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000002768003,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002768003,"Tempur-Pedic Management, LLC",GMT Fabric; FOCUS,GMT Fabric; FOCUS,Ankur Das,ankur@klouddata.com,6834250000000719001,,,,Mattress Manufacturing,,,,,,,,,,,,,,,Versailles,Kentucky,,,,,,,,,,,,,,,,,Ankur Das,Ankur Das,2026-05-13T20:56:56+05:30,2026-05-13T20:57:41+05:30,2026-05-27T03:17:56+05:30
6834250000003159148,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159148,Terran Orbital Corporation,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.terranorbital.com,,,Guided Missiles and Space Vehicles,,,14274610,,,,,,,,CA,,US,15330 Barranca Pkwy,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:12+05:30
6834250000002759052,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002759052,The Bradbury Group,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,https://bradburyco.com,https://www.linkedin.com/company/the-bradbury-company/about/,,Machinery Manufacturing,,201-500,162900000,$211 M,,,,,1200 E Cole St,Moundridge,KS,67107,US,,Wichita,Kansas,,United States,,,,,,,,,,,,,,,Ankur Das,Aryan Dhamani,2026-05-12T23:14:59+05:30,2026-06-26T23:42:22+05:30,2026-07-03T18:12:50+05:30
6834250000003159149,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159149,The Ifh Group Inc,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,www.ifhgroup.com,,,Pumps & Motors,,,23993702,,,,,,,,IL,,US,3300 E Rock Falls Rd,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003159150,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159150,The MR Companies,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,https://www.mrprint.com,,,Printing Trades Machinery and Equipment,,,93961192,,,,,,,,IL,60172,US,440 Medinah Road,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,2026-06-22T09:52:12+05:30
6834250000003314093,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314093,Tosaf,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.tosaf.com,http://www.linkedin.com/company/tosaf-compounds,+972 9-898-4640,plastics,1000,,416700000,,,,,,,,,,,,Tilburg,North Brabant,,Netherlands,,,,,,,,,,,,,,"For four decades, Tosaf has been developing and manufacturing high quality additives, compounds and Color masterbatches for the plastics industry. With the aim of providing for its customers' every need, it has continuously grown and developed its offering, production capacity, and global reach, becoming a truly close to the market, global organization. Servicing customers in over 50 countries in Europe, North America, South America, Asia and the Middle East, Tosaf has over 1600 employees spread throughout its production sites, warehouses, sales and distribution offices around the world. 
Tosaf's major shareholders include: Megides Holdings Ltd. and the Ravago Group.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314079,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314079,Trek Bicycle,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.trekbikes.com,http://www.linkedin.com/company/trekbikes,+1 800-585-8735,sporting goods,3400,,1000000000,,,,,,,,,,,801 West Madison Street,Waterloo,Wisconsin,53594,United States,,,,,,,,,,,,,,"Trek Bicycle Corporation is a prominent global bicycle manufacturer, established in 1976 in Waterloo, Wisconsin. Founded by Dick Burke and Bevil Hogg, the company initially focused on hand-brazed steel touring frames. Trek quickly expanded its offerings, producing nearly 900 custom frames in its first year and reaching nearly $2 million in sales by 1979. Over the years, Trek has introduced a variety of bicycles, including road, mountain, hybrid, and kids' bikes, as well as electric bikes in recent years.

Trek is known for its innovative technologies, such as carbon fiber frames, and emphasizes high-quality craftsmanship. The company offers customization options through its Project One program, allowing customers to personalize their bikes. With a commitment to sustainability and a global dealer network, Trek continues to produce millions of bikes annually while maintaining a focus on quality and long-term relationships. The company remains family-owned and is currently led by John Burke.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314068,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314068,Tremco,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.tremcocpg.com,http://www.linkedin.com/company/tremco-cpg,+1 216-292-5000,construction,800,,2767428000,,,,,,,,,,,3735 Green Rd,Beachwood,Ohio,44122,United States,,,,,,,,,,,,,,"Tremco CPG is a manufacturer of roofing materials and services, construction sealants, glazing and gaskets, waterproofing systems, concrete admixtures and sealers, grouts and mortars, fire stopping systems and a host of custom designed products, programs and services dedicated to the worldwide construction and maintenance.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003314060,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314060,Trulieve,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.trulieve.com,http://www.linkedin.com/company/trulieve,+1 850-508-0261,alternative medicine,5200,,1181200000,,,,,,,,,,,3494 Martin Hurst Road,Tallahassee,Florida,32312,United States,,,,,,,,,,,,,,"Trulieve is an industry leading, vertically integrated cannabis company and multi-state operator in the U.S., with established hubs in the Northeast, Southeast, and Southwest, anchored by cornerstone markets in Arizona, Florida, Ohio, and Pennsylvania. Driven by a core mission to expand access to cannabis, Trulieve serves customers with innovative, high-quality branded products and exceptional experiences. With scaled operations in attractive markets and targeted expansion through its hub strategy, Trulieve is poised for accelerated growth. Trulieve is publicly traded on the NYSE as TRLV, CSE under the symbol TRUL and trades on the OTCQX market under the symbol TCNNF.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000003159151,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003159151,TruMed Systems Inc,KD Blitz,KD Blitz,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://trumedsystems.com/,,,A/C & Heating Equip.,,,9618189,,,,,,,,CA,92121,US,4350 Executive Drive,,,,,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-06-18T15:27:53+05:30,2026-06-18T15:27:53+05:30,
6834250000003314056,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000003314056,TTX,Old List,Old List,Aryan Dhamani,aryan@klouddata.com,6834250000001208001,http://www.ttx.com,http://www.linkedin.com/company/ttx-company,+1 312-853-3223,transportation/trucking/railroad,1300,,1100000000,,,,,,,,,,,2151 Hawkins St,Charlotte,North Carolina,28203-4981,United States,,,,,,,,,,,,,,"TTX Company is a railcar pool operator that provides freight cars and management services to the North American rail industry. Established in 1955 and rebranded in 1991, TTX is owned by major North American railroads and operates across the United States, Canada, and Mexico. The company maintains a fleet of over 230,000 railcars and intermodal wells, utilizing a pooled railcar system that allows for efficient routing and reduced costs.

The fleet includes flatcars, autoracks, boxcars, and specialized flatcars, catering to various transportation needs. TTX also offers comprehensive railcar management services, including fleet maintenance and repair, industry technology solutions, and telematics for in-transit visibility. The company serves a wide range of industries, including automotive, machinery, and wind energy, and has made significant investments in new railcars, totaling $13 billion since 2000.",Aryan Dhamani,Aryan Dhamani,2026-07-03T20:04:18+05:30,2026-07-03T20:04:18+05:30,2026-07-03T20:05:19+05:30
6834250000002788061,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000002788061,Tuuci,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,,https://www.linkedin.com/company/tuuci/about/,,Furniture And Home Furnishings Manufacturing,,201-500,,$159.4 M,$159.4 M,159400000,,,1000 Se 8Th Street,Hialeah,FL,33010,US,1000 Se 8Th Street,Hialeah,FL,,US,ACC-003,Prospect,75,7,B,Track 2 — Infor,Currently on Infor CloudSuite Industrial (CSI SyteLine) and challanges are Usability and Interface,Will include in the next budget,9-12 Months,"Growth signal: TUUCI marked a record-breaking year in 2025, earning multiple industry excellence awards including recognitions for exhibition presence and company-wide operational distinction. Sustained revenue growth and operational scale-up in outdoor s",Unbound Campaign May 2026 - Batch 3,KloudData — Unbound Campaign May 2026 | Batch 3,Created from selected lead batch. Review website/domain if required before import.,,Aryan Dhamani,Aryan Dhamani,2026-05-14T14:48:10+05:30,2026-07-01T13:08:02+05:30,2026-07-03T18:12:50+05:30
6834250000001440001,https://crm.zoho.com/crm/org890324941/tab/Accounts/6834250000001440001,Tw Metals,Unbound 100,Unbound 100,Linda Spione,linda.spione@klouddata.com,6834250000003103001,www.twmetals.com,https://www.linkedin.com/company/tw-metals/about/,,Manufacturing,773,501-1000,500000000,$285.8 M,,,,,707 Eagleview Blvd Suite 200,Exton,PA,19341,US,"707 Eagleview Blvd, Suite 200","Exton, PA,",,19341,United States,,,,,,,,,,,,,,,Aryan Dhamani,Aryan Dhamani,2026-01-15T12:03:28+05:30,2026-07-03T00:49:59+05:30,2026-07-03T16:49:49+05:30
